#FILE	NUM_FOUND	NlpI_gi_218560235	afaC/draC/daaC_VFG045796	ag43-MS7163	ag43a_CFT073	aufC_ECS88_3823	cdtB_gi_117623644	chuA_gi_26250130	cirA_AE016763_105	cjrC_UTI89_RS25305	clbB_gi_112292718	cnf1_gi_403299	csgE_gi_15801156	ecpC_gi_15799996	eibC_gi_7523529	eibE_gi_7523541	eibG_gi_299150344	eitB_APECO1_RS26190	entS_gi_26246570	fecA_b4291	fepA_gi_26246561	fhuA_b0150	fhuE_b1102	fimD_gi_15804892	fiu_c0890	fliC(H1)_L07387.1	fliC(H4)_AJ536600.1	fliC(H7)_AF228487.1	focH_gi_386638502	fyuA_gi_26248288	hbp/tsh_gi_3288154	hlyA_gi_386641997	hlyF_APECO1_O1CoBM189	hma_gi_26248334	hra1_AAC13751	ibeA_gi_18152905	ibeB_gi_4835717	iha_gi_78057505	ireA_gi_26250982	iroN_gi_26247124	iss_SPG000143	iutA_gi_26249458	kpsD_gi_409035	nhaA_GeneID:944758	ompA_gi_7188818	ompT_SPG000077	papC_gi_26249425	papGIII_ABE1029	papGII_AAN82031	papGI_ELL40467	pic_gi_387610008	pixC_gi_30524679	sat_gi_26249454	sfaH_gi_91210144	sisA_AE016766_93	sitA_gi_386618823	tcpC_gi_26248250	tosA_c0363	traJ_gi_150860	traT_SPG000097	uclC_ABE10308	upaB_ECP_0379	upaC/ehaB_VFG045825	upaE_c2895	upaG/ehaG_beta	upaI_ECP_2276	usp_gi_386617620	vat_gi_386605757	yadV_b0140	ydeT_AE016760_251	yehC_b2110	yfcV_b2339	yqiH_c3793	znuB_AAC74929
ESC_VA2815AA_AS_abricate.tsv	37	100.00	.	100.00	100.00	.	.	100.00	99.40	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	100.00	.	100.00	.	.	95.47	.	100.00	100.00	.	.	92.23;99.68	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	100.00	.	100.00	100.00	.	.	.	99.04	.	.	96.55	.	100.00	99.76	.	.	.	100.00	100.00	.	100.00	100.00
ESC_VA2819AA_AS_abricate.tsv	26	100.00	.	100.00	.	.	.	100.00	99.40	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	.	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	98.95	100.00	.	.	.	99.04	.	.	.	.	100.00	99.10	.	.	.	100.00	100.00	.	100.00	100.00
ESC_VA3129AA_AS_abricate.tsv	43	100.00	.	83.92	84.76	100.00	.	100.00	100.00	100.00	100.00	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	98.58	100.00	100.00	.	.	.	.	100.00	.	.	.	100.00	94.84	.	100.00	.	.	.	99.68	.	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	100.00	100.00	100.00	.	99.83	100.00	100.00	100.00	100.00	.	100.00	100.00	99.72;99.72	100.00	100.00	100.00	100.00	.	.	100.00
ESC_VA3180AA_AS_abricate.tsv	16	100.00	.	.	.	.	.	.	99.45	100.00	.	.	.	.	.	.	.	.	100.00	.	100.00	.	100.00	.	87.17	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	.	.	.	.	.	100.00	80.45	.	.	.	.	92.92	100.00	.	100.00
ESC_VA3181AA_AS_abricate.tsv	25	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	99.68	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	100.00	.	.	98.80	.	100.00	99.76	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA3184AA_AS_abricate.tsv	32	100.00	.	100.00	100.00	.	.	100.00	99.40	100.00	.	.	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	.	.	.	.	.	.	100.00	100.00	.	.	.	96.14	100.00	100.00	100.00	.	.	.	.	.	.	.	100.00	.	83.52;84.58	100.00	.	.	.	100.00;100.00	.	.	.	.	100.00	99.76	.	.	.	100.00	100.00	.	.	100.00
ESC_VA3189AA_AS_abricate.tsv	23	100.00	.	.	.	.	.	100.00	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	87.17	.	.	.	.	.	.	.	.	100.00	.	.	100.00	.	.	.	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	98.80	99.55	100.00	99.97	.	.	.	100.00	100.00	.	.	100.00
ESC_VA3242AA_AS_abricate.tsv	28	100.00	.	100.00	.	.	.	.	100.00	100.00	.	.	100.00	100.00	.	.	.	.	100.00	.	.	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00;99.86	100.00	.	99.68	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	99.45;83.20	.	.	.	.	100.00	99.31	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA3247AA_AS_abricate.tsv	24	100.00	.	100.00	.	.	.	.	99.40	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	97.41	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00;83.20	.	.	.	.	100.00	99.28	.	.	100.00	95.81	100.00	100.00	.	100.00
ESC_VA3252AA_AS_abricate.tsv	29	100.00	.	.	100.00	.	.	.	99.95	100.00	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	99.86	100.00	.	.	.	100.00	100.00	100.00	.	.	.	.	.	99.93	.	.	.	100.00	.	.	.	.	99.45	.	.	.	.	100.00	99.31	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA3329AA_AS_abricate.tsv	33	100.00	.	89.76	88.94	.	.	100.00	99.40	100.00	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	.	.	.	.	.	.	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	100.00	.	83.52;84.67	100.00	.	.	.	100.00	.	.	.	.	100.00	99.76	.	.	.	100.00	100.00	.	.	100.00
ESC_VA3331AA_AS_abricate.tsv	30	100.00	.	100.00	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	100.00	99.96	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	100.00	.	100.00	.	.	100.00	99.31	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA3572AA_AS_abricate.tsv	31	100.00	.	100.00	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00;99.86	100.00	.	97.41	99.96	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	100.00	100.00	.	.	99.83	100.00;100.00	.	.	.	.	100.00	98.83	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA3576AA_AS_abricate.tsv	22	100.00	.	100.00;100.00	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	.	.	99.76	.	.	.	.	99.86	100.00	.	100.00
ESC_VA3578AA_AS_abricate.tsv	30	100.00	.	100.00	.	.	.	.	100.00	100.00	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	99.86	100.00	.	99.68	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	100.00	.	.	.	.	99.45;83.20	.	.	.	.	100.00	99.31	.	.	100.00	99.96	100.00	100.00	.	100.00
ESC_VA3584AA_AS_abricate.tsv	20	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	.	.	.	.	.	.	.	99.93	.	.	.	97.41	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	99.76	.	.	100.00	.	100.00	100.00	.	100.00
ESC_VA3585AA_AS_abricate.tsv	20	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	.	.	.	.	.	.	.	99.93	.	.	.	97.41	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	99.76	.	.	100.00	.	100.00	100.00	.	100.00
ESC_VA3586AA_AS_abricate.tsv	20	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	.	.	.	.	.	.	.	99.93	.	.	.	97.41	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	99.76	.	.	100.00	.	100.00	100.00	.	100.00
ESC_VA3587AA_AS_abricate.tsv	20	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	.	.	.	.	.	.	.	99.93	.	.	.	97.41	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	99.76	.	.	100.00	.	100.00	100.00	.	100.00
ESC_VA3605AA_AS_abricate.tsv	25	100.00	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	.	.	.	.	.	.	99.93	100.00	.	.	99.68	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	99.28	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA3650AA_AS_abricate.tsv	27	100.00	.	100.00	.	.	.	100.00	99.40	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	100.00	.	.	.	.	.	100.00	.	.	100.00	100.00	.	.	97.41;97.41	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	83.20	.	.	.	.	100.00	99.79	.	.	.	100.00	100.00	100.00	.	100.00
ESC_VA3678AA_AS_abricate.tsv	42	100.00	.	100.00	100.00;100.00	100.00	.	100.00	100.00	.	.	100.00	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	.	100.00	.	.	94.84	99.93	100.00	.	.	100.00	99.68	.	.	100.00	100.00	100.00	100.00	100.00	.	.	.	99.73	.	.	100.00	100.00	.	.	.	.	100.00	99.74	.	.	100.00	100.00	99.72	100.00	100.00	100.00	100.00	.	100.00	100.00
ESC_VA3681AA_AS_abricate.tsv	35	100.00	.	100.00	.	100.00	.	100.00	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	99.78	100.00	100.00	100.00	.	.	.	.	100.00	.	.	.	.	.	99.93	100.00	.	.	100.00	99.68	.	100.00	100.00	100.00	100.00	.	.	.	.	85.21	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	100.00	100.00	99.89	100.00	100.00	100.00	100.00	.	100.00	100.00
ESC_VA3685AA_AS_abricate.tsv	28	100.00	.	.	100.00	.	.	100.00	99.40	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	93.08;94.84	.	100.00	.	.	.	99.68	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	.	.	.	.	.	.	100.00	99.10	.	.	.	100.00	100.00	.	100.00	100.00
ESC_VA3687AA_AS_abricate.tsv	24	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.93	.	.	.	.	99.96	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	100.00	.	.	.	.	.	99.76	.	.	100.00	.	100.00	100.00	.	100.00
ESC_VA3691AA_AS_abricate.tsv	24	100.00	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	99.68	.	.	100.00	100.00	100.00	.	.	.	.	99.51	.	.	.	.	.	.	.	.	.	.	100.00	.	.	100.00	99.31	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA4051AA_AS_abricate.tsv	24	100.00	.	81.84	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	99.96	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	100.00	.	.	.	.	.	99.76	.	.	100.00	.	100.00	.	.	100.00
ESC_VA4123AA_AS_abricate.tsv	16	100.00	.	.	.	.	.	.	99.45	100.00	.	.	.	.	.	.	.	.	.	100.00	100.00	.	.	.	87.12	.	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	100.00	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	.	.	.	.	.	100.00	80.42	.	.	100.00	.	100.00	.	.	100.00
ESC_VA4132AA_AS_abricate.tsv	22	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	99.68	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	99.28	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA4139AA_AS_abricate.tsv	30	100.00	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	100.00	.	.	100.00	.	.	.	100.00	.	.	100.00	99.68;100.00	99.96	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	100.00	.	.	.	83.88	.	100.00	96.62	.	100.00	99.28	.	.	100.00	100.00	.	100.00	.	100.00
ESC_VA4144AA_AS_abricate.tsv	21	100.00	.	100.00	.	.	.	100.00	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	.	100.00	83.54	.	.	.	.	.	100.00	.	.	.	.	.	.	99.93	.	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	100.00	.	.	.	99.83	.	.	.	.	.	.	90.33	.	.	100.00	.	100.00	100.00	.	100.00
ESC_VA4148AA_AS_abricate.tsv	24	100.00	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	97.41;97.41	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	98.80	.	100.00	99.76	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA4150AA_AS_abricate.tsv	19	100.00	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.93	.	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	99.83	100.00	.	.	.	.	.	99.76	.	.	100.00	.	.	100.00	.	100.00
ESC_VA4151AA_AS_abricate.tsv	22	100.00	.	.	.	.	.	.	100.00	.	.	.	84.10	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.93	.	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	.	.	.	81.36	.	100.00	99.76	.	.	.	100.00	100.00	100.00	.	100.00
ESC_VA4161AA_AS_abricate.tsv	28	100.00	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	100.00	.	.	.	.	100.00	.	.	.	100.00	.	.	100.00	99.68;99.68;100.00	99.96	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	100.00	.	.	.	.	100.00	99.28	.	.	100.00	100.00	99.86	100.00	.	100.00
ESC_VA4579AA_AS_abricate.tsv	23	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	100.00	.	.	.	.	.	.	.	.	100.00	.	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	100.00	.	.	.	.	.	.	.	96.62	.	100.00	99.31	.	.	100.00	.	100.00	100.00	.	100.00
ESC_VA4658AA_AS_abricate.tsv	25	100.00	.	100.00	.	.	.	100.00	99.40	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	.	100.00	100.00	100.00	.	.	.	.	100.00	.	.	.	99.95	94.59	.	100.00	.	.	.	99.68	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	100.00	.	.	.	.	.	.	.	.	.	100.00	99.10	.	.	.	100.00	100.00	.	.	100.00
ESC_VA4667AA_AS_abricate.tsv	17	100.00	.	100.00	.	.	.	.	100.00	.	.	.	100.00	.	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.93	.	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	99.36	.	.	100.00	.	100.00	.	.	100.00
ESC_VA4673AA_AS_abricate.tsv	25	100.00	.	100.00	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	99.96	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	100.00	.	.	.	.	.	99.76	.	.	100.00	.	100.00	.	.	100.00
ESC_VA4680AA_AS_abricate.tsv	24	100.00	.	.	.	.	.	100.00	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	.	100.00	.	100.00	.	.	.	.	100.00	.	.	.	100.00	.	.	100.00	.	.	.	.	99.96	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	100.00	100.00	.	.	.	100.00	.	.	.	.	100.00	100.00	.	.	.	100.00	100.00	.	.	100.00
ESC_VA4686AA_AS_abricate.tsv	29	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	.	.	.	.	94.84;99.62	.	100.00	.	.	.	99.68	.	.	100.00	100.00	.	100.00	.	100.00	.	.	.	.	.	.	.	.	.	.	100.00	100.00	.	.	.	100.00	99.28	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA4704AA_AS_abricate.tsv	42	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	.	.	.	.	100.00	100.00	100.00	99.78	100.00	100.00	87.17	.	.	.	100.00	100.00	.	100.00	.	100.00	94.84	.	100.00	.	.	100.00	99.68	.	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	100.00	100.00	100.00	.	.	.	100.00	100.00	.	.	100.00	100.00	99.89	100.00	100.00	100.00	100.00	.	100.00	100.00
ESC_VA4705AA_AS_abricate.tsv	26	100.00	.	100.00	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	100.00	.	.	.	.	100.00	.	.	.	99.68	.	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	99.83	.	.	.	.	.	100.00	99.31	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA4869AA_AS_abricate.tsv	30	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	.	.	.	.	.	100.00	.	.	100.00	100.00;99.68	99.96	.	100.00	100.00	100.00	.	.	.	.	.	95.33	.	.	.	100.00	.	.	.	100.00	.	.	.	.	100.00	99.31	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA4870AA_AS_abricate.tsv	18	100.00	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	100.00	.	.	.	.	.	.	100.00	.	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	99.31	.	.	.	.	.	100.00	.	100.00
ESC_VA5227AA_AS_abricate.tsv	19	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	99.96	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.93	.	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	99.76	.	.	100.00	.	.	100.00	.	100.00
ESC_VA5369AA_AS_abricate.tsv	19	100.00	.	.	.	.	.	.	100.00	.	.	.	100.00	.	.	.	.	.	.	.	.	100.00	100.00	100.00	87.17	.	.	.	.	.	.	.	.	.	.	.	85.76	.	.	.	.	98.86	.	100.00	99.42	.	.	.	.	.	.	.	100.00	.	98.95	100.00	.	.	.	.	.	.	.	.	100.00	94.98	.	.	.	.	100.00	100.00	.	100.00
ESC_VA5370AA_AS_abricate.tsv	16	100.00	.	.	.	.	.	.	99.45	100.00	.	.	.	.	.	.	.	.	100.00	.	100.00	.	100.00	.	87.17	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	.	.	.	.	.	100.00	80.45	.	.	.	.	92.92	100.00	.	100.00
ESC_VA5383AA_AS_abricate.tsv	32	100.00	.	100.00	95.73;95.10	.	.	.	100.00	100.00	.	.	100.00	100.00	.	.	.	.	100.00	.	99.29	.	100.00	100.00	100.00	.	.	.	.	100.00	.	.	.	.	.	.	99.93	99.86	100.00	.	99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	100.00	100.00	.	.	.	99.45	.	.	.	.	100.00	99.28	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA5386AA_AS_abricate.tsv	29	100.00	.	.	.	.	.	99.95	99.35	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	.	100.00	.	100.00	99.95	.	.	100.00	99.86	.	100.00	100.00	99.96	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	98.95	100.00;100.00	.	.	.	100.00	.	99.74	.	.	.	99.79	.	.	.	.	.	100.00	.	100.00
ESC_VA5405AA_AS_abricate.tsv	22	100.00	.	.	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	100.00	.	.	.	.	.	.	.	.	100.00	.	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	96.62	.	100.00	98.83	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA5411AA_AS_abricate.tsv	28	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	100.00	.	.	.	97.41;99.68	.	.	100.00	100.00	100.00	.	.	.	.	.	99.77	.	.	.	.	.	.	.	100.00	.	100.00	96.62	.	100.00	99.28	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA5419AA_AS_abricate.tsv	21	100.00	.	100.00;100.00	.	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	.	100.00	.	.	.	.	100.00	.	.	.	.	.	.	99.93	.	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	100.00	.	.	.	.	100.00	.	.	.	.	.	90.33	.	.	100.00	.	100.00	100.00	.	100.00
ESC_VA5557AA_AS_abricate.tsv	30	100.00	.	.	100.00;84.36;100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	95.47;98.49	.	100.00	100.00	.	.	.	99.96	.	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	89.75;88.60	100.00	.	.	.	100.00	.	.	98.80	.	100.00	99.73	.	.	100.00	100.00	100.00	100.00	.	100.00
ESC_VA5567AA_AS_abricate.tsv	19	100.00	.	.	100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	100.00	99.76	.	.	.	.	100.00	100.00	.	100.00
ESC_VA5574AA_AS_abricate.tsv	32	100.00	.	.	.	.	.	100.00	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	.	.	100.00	100.00	.	.	100.00	.	.	100.00	99.68;100.00	99.96	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	100.00	.	.	99.83	100.00	.	.	98.80	99.55	100.00	99.97	.	.	.	100.00	100.00	.	.	100.00
ESC_VA5582AA_AS_abricate.tsv	32	100.00	.	.	.	.	.	100.00	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	.	.	.	100.00	.	.	100.00	100.00	.	.	100.00	.	.	100.00	100.00;99.68	99.96	100.00	100.00	100.00	100.00	.	.	.	.	.	.	.	.	.	100.00	.	.	99.83	100.00	.	.	98.80	99.55	100.00	99.97	.	.	.	100.00	100.00	.	.	100.00
ESC_VA5599AA_AS_abricate.tsv	31	100.00	.	100.00	100.00;100.00	.	.	.	100.00	.	.	.	100.00	100.00	.	.	.	.	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	100.00	.	.	.	.	.	.	100.00	100.00	.	.	99.68	99.96	.	100.00	100.00	100.00	.	.	.	.	.	.	.	.	98.95;100.00	100.00;100.00	.	.	.	100.00	.	.	98.80	.	100.00	99.76	.	.	100.00	100.00	100.00	100.00	.	100.00
