barcode	ST
ESC_NB1844AA_AS	34
ESC_TA8822AA_AS	58
ESC_ZA6152AA_AS	226
ESC_KB1013AA_AS	602
ESC_PA8849AA_AS	12
ESC_HA7269AA_AS	655
ESC_BB3688AA_AS	675
ESC_MB6471AA_AS	718
ESC_XA6464AA_AS	744
ESC_OB1841AA_AS	90
ESC_BA6706AA_AS	95
ESC_KA4607AA_AS	95
ESC_WA5442AA_AS	362
ESC_BB2610AA_AS	12
ESC_FB2658AA_AS	59
ESC_SA2958AA_AS	245
ESC_FB2762AA_AS	12
ESC_RA4286AA_AS	10
ESC_HB8584AA_AS	117
ESC_NB5294AA_AS	48
ESC_HA8257AA_AS	349
ESC_HA5566AA_AS	12
ESC_TA2680AA_AS	349
ESC_JA4150AA_AS	1967
ESC_WA9031AA_AS	4
ESC_LA1189AA_AS	1193
ESC_UA2055AA_AS	1079
ESC_EB5339AA_AS	33
ESC_GA8072AA_AS	1967
ESC_WA2964AA_AS	1060
ESC_CB3933AA_AS	46
ESC_GA7636AA_AS	223
ESC_IB8721AA_AS	6
ESC_TA2073AA_AS	58
ESC_WA7095AA_AS	393
ESC_IB9077AA_AS	457
ESC_GA0290AA_AS	43
ESC_TA0161AA_AS	448
ESC_DB2636AA_AS	372
ESC_LA1131AA_AS	206
ESC_IB8747AA_AS	58
ESC_XA8799AA_AS	583
ESC_IA9509AA_AS	162
ESC_CA1429AA_AS	226
ESC_YA3661AA_AS	453
ESC_OB1123AA_AS	165
ESC_SA1563AA_AS	25
ESC_GB3460AA_AS	295
ESC_QB2908AA_AS	617
ESC_HB0015AA_AS	100
ESC_VA2819AA_AS	362
ESC_LB6003AA_AS	12
ESC_VA7365AA_AS	154
ESC_HA9596AA_AS	101
ESC_LB0781AA_AS	410
ESC_KB0252AA_AS	141
ESC_GA5818AA_AS	16
ESC_LA1332AA_AS	457
ESC_IA8947AA_AS	354
ESC_BB6234AA_AS	162
ESC_VA2615AA_AS	295
ESC_OA4664AA_AS	162
ESC_HA9732AA_AS	354
ESC_GB8749AA_AS	394
ESC_FB9754AA_AS	295
ESC_RA2812AA_AS	1967
ESC_MB7479AA_AS	189
ESC_JA5311AA_AS	453
ESC_TA0300AA_AS	442
ESC_DB2030AA_AS	399
ESC_NA8455AA_AS	32
ESC_GB2001AA_AS	399
ESC_UA1542AA_AS	345
ESC_JA5319AA_AS	354
ESC_FB9288AA_AS	617
ESC_FB3680AA_AS	372
ESC_CA6117AA_AS	641
ESC_CA0929AA_AS	648
ESC_OA1381AA_AS	675
ESC_PA8675AA_AS	69
ESC_IB8528AA_AS	73
ESC_LB3273AA_AS	744
ESC_SB5932AA_AS	746
ESC_RA3957AA_AS	752
ESC_UA5614AA_AS	88
ESC_CB6767AA_AS	90
ESC_TA8693AA_AS	95
ESC_LA2826AA_AS	95
ESC_FB6682AA_AS	998
ESC_NB6413AA_AS	998
ESC_RA8036AA_AS	1967
ESC_LB0242AA_AS	182
ESC_JB8837AA_AS	542
ESC_RB3992AA_AS	448
ESC_RA4701AA_AS	297
ESC_JB0512AA_AS	48
ESC_NB3495AA_AS	428
ESC_CB6810AA_AS	542
ESC_ZA5663AA_AS	156
ESC_GB2923AA_AS	165
ESC_GB6597AA_AS	127
ESC_LB5872AA_AS	226
ESC_GA5720AA_AS	29
ESC_AA9965AA_AS	62
ESC_LB7018AA_AS	226
ESC_KA7044AA_AS	40
ESC_BA7226AA_AS	405
ESC_SA8570AA_AS	20
ESC_CB1865AA_AS	342
ESC_CB3298AA_AS	167
ESC_UA3312AA_AS	443
ESC_SA4138AA_AS	457
ESC_MA4084AA_AS	4
ESC_RA3953AA_AS	43
ESC_YA6149AA_AS	100
ESC_JA0533AA_AS	46
ESC_AA8171AA_AS	443
ESC_HA4802AA_AS	29
ESC_PB2317AA_AS	223
ESC_EB6040AA_AS	1025
ESC_FA7092AA_AS	29
ESC_NB1732AA_AS	100
ESC_LA2866AA_AS	354
ESC_ZA2656AA_AS	38
ESC_NB8061AA_AS	583
ESC_SA0222AA_AS	16
ESC_KB3774AA_AS	162
ESC_EB5916AA_AS	1025
ESC_MA3733AA_AS	10
ESC_EB9920AA_AS	148
ESC_PB2559AA_AS	617
ESC_WA7292AA_AS	226
ESC_NB5233AA_AS	306
ESC_FB2897AA_AS	59
ESC_NB7847AA_AS	300
ESC_HA5210AA_AS	167
ESC_RB3864AA_AS	223
ESC_XA7407AA_AS	58
ESC_SA4703AA_AS	33
ESC_BA5633AA_AS	399
ESC_BB2608AA_AS	354
ESC_GB1306AA_AS	602
ESC_GA9238AA_AS	62
ESC_QA5358AA_AS	349
ESC_EB8101AA_AS	148
ESC_GB4204AA_AS	167
ESC_GA0477AA_AS	33
ESC_BA6055AA_AS	1967
ESC_OB1031AA_AS	393
ESC_JA4816AA_AS	29
ESC_JA1067AA_AS	156
ESC_OB8119AA_AS	101
ESC_TA8364AA_AS	56
ESC_MA2343AA_AS	602
ESC_LB5873AA_AS	641
ESC_PA8444AA_AS	648
ESC_LB9557AA_AS	675
ESC_MA3053AA_AS	718
ESC_MB6470AA_AS	718
ESC_WA4134AA_AS	73
ESC_RA3094AA_AS	744
ESC_HA8802AA_AS	746
ESC_TA8340AA_AS	88
ESC_HA9844AA_AS	90
ESC_PA2022AA_AS	906
ESC_CA4545AA_AS	998
ESC_DB2501AA_AS	40
ESC_LA1450AA_AS	4
ESC_HA7417AA_AS	48
ESC_CB4250AA_AS	56
ESC_LA1079AA_AS	156
ESC_SA3231AA_AS	11
ESC_IA0214AA_AS	617
ESC_HA1779AA_AS	29
ESC_LB7002AA_AS	62
ESC_CB4448AA_AS	21
ESC_RA8875AA_AS	40
ESC_HA9494AA_AS	21
ESC_GB3420AA_AS	394
ESC_CB8862AA_AS	141
ESC_XA2025AA_AS	38
ESC_OB3657AA_AS	167
ESC_TA0022AA_AS	58
ESC_NA9485AA_AS	224
ESC_GA8661AA_AS	345
ESC_IB8774AA_AS	394
ESC_ZA6079AA_AS	58
ESC_YA1500AA_AS	362
ESC_MB8742AA_AS	342
ESC_KB4069AA_AS	602
ESC_LA6049AA_AS	428
ESC_AB7756AA_AS	6
ESC_WA2579AA_AS	101
ESC_LB6913AA_AS	394
ESC_PB2114AA_AS	297
ESC_NA9205AA_AS	16
ESC_EB5647AA_AS	1025
ESC_TA1522AA_AS	372
ESC_FA9653AA_AS	223
ESC_WA7354AA_AS	542
ESC_IA9238AA_AS	1193
ESC_NB4302AA_AS	224
ESC_IB6478AA_AS	11
ESC_HA1143AA_AS	1025
ESC_RA9034AA_AS	278
ESC_HA1908AA_AS	34
ESC_XA1098AA_AS	62
ESC_JA0555AA_AS	354
ESC_GB5447AA_AS	141
ESC_JA4717AA_AS	306
ESC_HA3258AA_AS	59
ESC_FB2932AA_AS	59
ESC_BA2579AA_AS	48
ESC_IB8042AA_AS	453
ESC_BA1917AA_AS	29
ESC_HA3556AA_AS	131
ESC_UA2176AA_AS	602
ESC_KB6274AA_AS	43
ESC_WA8075AA_AS	20
ESC_WA8916AA_AS	394
ESC_YA3729AA_AS	457
ESC_GA5658AA_AS	342
ESC_GB7106AA_AS	38
ESC_SA1193AA_AS	182
ESC_FA7868AA_AS	1060
ESC_VA2365AA_AS	101
ESC_RA2017AA_AS	354
ESC_BA3360AA_AS	40
ESC_DB2270AA_AS	399
ESC_HA4050AA_AS	34
ESC_WA8795AA_AS	641
ESC_CA4793AA_AS	69
ESC_NB5457AA_AS	88
ESC_NB3626AA_AS	93
ESC_SA9985AA_AS	998
ESC_SA9225AA_AS	342
ESC_WA9358AA_AS	20
ESC_RA0716AA_AS	16
ESC_BA8626AA_AS	29
ESC_UA5480AA_AS	131
ESC_KB3798AA_AS	362
ESC_UA7229AA_AS	145
ESC_MA3798AA_AS	393
ESC_LA6071AA_AS	428
ESC_SA1207AA_AS	182
ESC_PA8387AA_AS	155
ESC_UA1740AA_AS	295
ESC_RA8133AA_AS	372
ESC_LA0973AA_AS	405
ESC_YA3934AA_AS	62
ESC_QA3021AA_AS	1060
ESC_IA7614AA_AS	226
ESC_GA0878AA_AS	146
ESC_HB0332AA_AS	245
ESC_SA3521AA_AS	442
ESC_MA2365AA_AS	43
ESC_MA3942AA_AS	443
ESC_LB5754AA_AS	127
ESC_NB5790AA_AS	12
ESC_HA2742AA_AS	278
ESC_RA3378AA_AS	148
ESC_TA9950AA_AS	1060
ESC_RA3000AA_AS	141
ESC_VA9555AA_AS	12
ESC_IB8454AA_AS	25
ESC_IB7882AA_AS	641
ESC_WA4240AA_AS	297
ESC_QA3309AA_AS	11
ESC_ZA6064AA_AS	189
ESC_ZA1683AA_AS	602
ESC_UA2095AA_AS	3580
ESC_ZA4521AA_AS	1196
ESC_MB9156AA_AS	1079
ESC_CA1613AA_AS	393
ESC_FB2688AA_AS	62
ESC_CB4265AA_AS	56
ESC_JA4376AA_AS	10
ESC_GA0507AA_AS	442
ESC_MA4041AA_AS	4
ESC_FB2938AA_AS	59
ESC_LB2559AA_AS	362
ESC_EB5629AA_AS	243
ESC_IA4179AA_AS	46
ESC_QA9710AA_AS	21
ESC_KB4103AA_AS	345
ESC_IB0119AA_AS	349
ESC_JA9336AA_AS	34
ESC_FB7999AA_AS	148
ESC_FA9777AA_AS	117
ESC_KB1945AA_AS	540
ESC_PA1667AA_AS	38
ESC_YA6177AA_AS	100
ESC_IA2973AA_AS	542
ESC_BA3341AA_AS	146
ESC_GB6732AA_AS	1193
ESC_NB3539AA_AS	57
ESC_WA8362AA_AS	448
ESC_NB6787AA_AS	182
ESC_MB6585AA_AS	399
ESC_IA4358AA_AS	648
ESC_RA0390AA_AS	648
ESC_TA7601AA_AS	648
ESC_HA9180AA_AS	655
ESC_SA1442AA_AS	675
ESC_WA6466AA_AS	675
ESC_NB9835AA_AS	718
ESC_PB5703AA_AS	718
ESC_ZA9320AA_AS	718
ESC_GB8707AA_AS	73
ESC_GB4104AA_AS	73
ESC_IA8905AA_AS	744
ESC_BA2917AA_AS	746
ESC_FA9911AA_AS	746
ESC_FB4400AA_AS	88
ESC_ZA6890AA_AS	90
ESC_HB6764AA_AS	90
ESC_WA8252AA_AS	93
ESC_HA6342AA_AS	95
ESC_HA3317AA_AS	12
ESC_XA1119AA_AS	62
ESC_CB2261AA_AS	1193
ESC_KB8511AA_AS	226
ESC_PA2629AA_AS	342
ESC_JA0899AA_AS	448
ESC_RA2598AA_AS	295
ESC_FA7889AA_AS	1060
ESC_JB2859AA_AS	33
ESC_JA0490AA_AS	453
ESC_WA3758AA_AS	641
ESC_MB6242AA_AS	206
ESC_QA8026AA_AS	58
ESC_WA8981AA_AS	4
ESC_NA2940AA_AS	141
ESC_IB6266AA_AS	354
ESC_PA9277AA_AS	155
ESC_FA5976AA_AS	1967
ESC_RA4377AA_AS	1079
ESC_FB2809AA_AS	394
ESC_HA2391AA_AS	56
ESC_HA9519AA_AS	17
ESC_EB4633AA_AS	11
ESC_UA5881AA_AS	131
ESC_ZA5286AA_AS	165
ESC_CA0556AA_AS	393
ESC_OB1152AA_AS	165
ESC_CB8690AA_AS	145
ESC_RA4618AA_AS	540
ESC_CB3863AA_AS	46
ESC_EB9926AA_AS	148
ESC_OA1130AA_AS	58
ESC_LB2779AA_AS	635
ESC_CA1711AA_AS	641
ESC_DB2563AA_AS	398
ESC_LB2639AA_AS	635
ESC_HA7403AA_AS	11
ESC_PA2074AA_AS	206
ESC_RB8512AA_AS	127
ESC_YA1208AA_AS	141
ESC_FB2633AA_AS	59
ESC_ZA4691AA_AS	40
ESC_HA8013AA_AS	345
ESC_FB4545AA_AS	34
ESC_AB1925AA_AS	34
ESC_TA1340AA_AS	10
ESC_PA8938AA_AS	635
ESC_GB2641AA_AS	154
ESC_DB2614AA_AS	58
ESC_LA5991AA_AS	443
ESC_HA1554AA_AS	148
ESC_HB8034AA_AS	345
ESC_KB8655AA_AS	306
ESC_HA8465AA_AS	542
ESC_HA8162AA_AS	32
ESC_ZA9189AA_AS	245
ESC_FB1581AA_AS	442
ESC_NA6456AA_AS	297
ESC_GB3986AA_AS	278
ESC_SA4799AA_AS	442
ESC_BA0791AA_AS	48
ESC_LB7341AA_AS	38
ESC_MA9957AA_AS	206
ESC_LB8498AA_AS	641
ESC_HA6545AA_AS	655
ESC_LA4598AA_AS	655
ESC_NB0379AA_AS	69
ESC_TA2490AA_AS	69
ESC_WA6771AA_AS	744
ESC_NB6005AA_AS	744
ESC_IA3494AA_AS	746
ESC_YA3546AA_AS	38
ESC_MB6563AA_AS	362
ESC_NA2993AA_AS	428
ESC_PA8330AA_AS	394
ESC_BA7874AA_AS	59
ESC_KB0964AA_AS	20
ESC_BA2681AA_AS	300
ESC_NB4083AA_AS	155
ESC_WA5714AA_AS	398
ESC_HB6787AA_AS	117
ESC_WA7696AA_AS	21
ESC_EB8285AA_AS	243
ESC_RA2203AA_AS	297
ESC_HB7979AA_AS	100
ESC_MB6612AA_AS	399
ESC_HA7934AA_AS	20
ESC_GA0263AA_AS	156
ESC_LB7044AA_AS	453
ESC_NB4940AA_AS	428
ESC_YA7868AA_AS	33
ESC_GA5815AA_AS	16
ESC_DB2434AA_AS	33
ESC_NA9283AA_AS	1196
ESC_LA5487AA_AS	11
ESC_VA6763AA_AS	224
ESC_VA3572AA_AS	33
ESC_XA4310AA_AS	1060
ESC_HA9293AA_AS	224
ESC_HA4268AA_AS	648
ESC_NB2359AA_AS	34
ESC_GB5356AA_AS	394
ESC_NB5236AA_AS	306
ESC_HA8548AA_AS	675
ESC_HA5660AA_AS	393
ESC_HB9160AA_AS	278
ESC_FB9145AA_AS	32
ESC_FA7274AA_AS	165
ESC_IB7769AA_AS	40
ESC_LA6073AA_AS	428
ESC_RA4296AA_AS	154
ESC_LB9920AA_AS	16
ESC_EB6082AA_AS	1025
ESC_LB0114AA_AS	182
ESC_HB0087AA_AS	57
ESC_WA6546AA_AS	345
ESC_FB9624AA_AS	38
ESC_WA6558AA_AS	345
ESC_LA0284AA_AS	394
ESC_IA4482AA_AS	354
ESC_HA5988AA_AS	62
ESC_MB6554AA_AS	345
ESC_RA2722AA_AS	165
ESC_LB0117AA_AS	182
ESC_LA6068AA_AS	428
ESC_IB7901AA_AS	540
ESC_MB8659AA_AS	34
ESC_IA0634AA_AS	398
ESC_IB9355AA_AS	602
ESC_NB7682AA_AS	410
ESC_RA3035AA_AS	453
ESC_HB8601AA_AS	23
ESC_SA7333AA_AS	21
ESC_PB1364AA_AS	1079
ESC_UA2011AA_AS	101
ESC_CB4538AA_AS	675
ESC_JA7417AA_AS	675
ESC_MB6267AA_AS	718
ESC_MB6241AA_AS	718
ESC_CA2393AA_AS	73
ESC_HB5843AA_AS	752
ESC_NB9803AA_AS	752
ESC_JA5556AA_AS	90
ESC_RA4154AA_AS	90
ESC_PA2322AA_AS	906
ESC_QA2516AA_AS	93
ESC_NA3976AA_AS	95
ESC_FA1638AA_AS	95
ESC_MB8891AA_AS	998
ESC_MA3084AA_AS	155
ESC_KB8456AA_AS	155
ESC_FB3058AA_AS	62
ESC_NA2708AA_AS	362
ESC_PA1561AA_AS	57
ESC_BA1987AA_AS	342
ESC_FB2822AA_AS	59
ESC_KA9945AA_AS	206
ESC_ZA9547AA_AS	306
ESC_RA1903AA_AS	58
ESC_LB2706AA_AS	635
ESC_OB1258AA_AS	10
ESC_LA6546AA_AS	117
ESC_WA2163AA_AS	33
ESC_PA8231AA_AS	226
ESC_WA4356AA_AS	224
ESC_HA9717AA_AS	56
ESC_IB9482AA_AS	1196
ESC_FB1650AA_AS	167
ESC_CB8762AA_AS	1079
ESC_FB7564AA_AS	617
ESC_NA3059AA_AS	1196
ESC_KA4591AA_AS	295
ESC_CA2086AA_AS	393
ESC_LA6051AA_AS	428
ESC_DB2527AA_AS	40
ESC_GA6997AA_AS	675
ESC_WA3643AA_AS	21
ESC_HA2637AA_AS	224
ESC_CB4367AA_AS	34
ESC_LA3117AA_AS	34
ESC_DB2004AA_AS	3580
ESC_JA3769AA_AS	33
ESC_FA5537AA_AS	16
ESC_LB5923AA_AS	12
ESC_JB8880AA_AS	442
ESC_RA1712AA_AS	145
ESC_RA3463AA_AS	297
ESC_SA1864AA_AS	1025
ESC_GA9145AA_AS	6
ESC_UA2470AA_AS	23
ESC_CA1086AA_AS	32
ESC_HB5778AA_AS	1193
ESC_IB7525AA_AS	127
ESC_MA4013AA_AS	443
ESC_HB7869AA_AS	583
ESC_FA6005AA_AS	675
ESC_UA6774AA_AS	245
ESC_LB0633AA_AS	399
ESC_FA8058AA_AS	189
ESC_CA6621AA_AS	167
ESC_LB0446AA_AS	141
ESC_GA3685AA_AS	17
ESC_QA3750AA_AS	278
ESC_IA4611AA_AS	354
ESC_IA6572AA_AS	165
ESC_MA3901AA_AS	4
ESC_ZA6306AA_AS	56
ESC_HA9826AA_AS	224
ESC_EB6323AA_AS	145
ESC_HA9977AA_AS	43
ESC_PA8455AA_AS	131
ESC_LA6070AA_AS	428
ESC_KA3718AA_AS	62
ESC_KB3513AA_AS	675
ESC_IB6526AA_AS	69
ESC_MB6243AA_AS	718
ESC_FB3713AA_AS	73
ESC_ZA5754AA_AS	746
ESC_OB1338AA_AS	88
ESC_LB1889AA_AS	93
ESC_LB1226AA_AS	93
ESC_FB9265AA_AS	998
ESC_TA9934AA_AS	998
ESC_GB5575AA_AS	998
ESC_CB9037AA_AS	998
ESC_EB6280AA_AS	145
ESC_EB8737AA_AS	148
ESC_BA7859AA_AS	394
ESC_FB9443AA_AS	1193
ESC_CA4849AA_AS	448
ESC_NB9819AA_AS	162
ESC_HA4043AA_AS	226
ESC_GB5285AA_AS	148
ESC_HA8216AA_AS	223
ESC_XA6473AA_AS	405
ESC_ZA5830AA_AS	48
ESC_JA5398AA_AS	16
ESC_CA2844AA_AS	345
ESC_FB4672AA_AS	57
ESC_MA3122AA_AS	17
ESC_BA6927AA_AS	393
ESC_IA0692AA_AS	17
ESC_FA7962AA_AS	602
ESC_NB4800AA_AS	457
ESC_YA3524AA_AS	393
ESC_WA2518AA_AS	10
ESC_CA4008AA_AS	393
ESC_HB7216AA_AS	25
ESC_GB0280AA_AS	33
ESC_IA8533AA_AS	29
ESC_SA3323AA_AS	32
ESC_UA5579AA_AS	11
ESC_PA1315AA_AS	21
ESC_EB8777AA_AS	145
ESC_PB2557AA_AS	448
ESC_PA7763AA_AS	17
ESC_TA4056AA_AS	540
ESC_NB2584AA_AS	33
ESC_FA7254AA_AS	3580
ESC_GA3603AA_AS	583
ESC_UA2122AA_AS	3580
ESC_WA7098AA_AS	394
ESC_LA4571AA_AS	342
ESC_LB2711AA_AS	635
ESC_SA6527AA_AS	1025
ESC_RA1956AA_AS	675
ESC_BA9902AA_AS	43
ESC_LB2761AA_AS	635
ESC_LA0087AA_AS	226
ESC_EB6235AA_AS	1025
ESC_ZA2811AA_AS	1079
ESC_GA9267AA_AS	59
ESC_TA4482AA_AS	33
ESC_GB8838AA_AS	34
ESC_BA1693AA_AS	12
ESC_UA2148AA_AS	641
ESC_PA2110AA_AS	48
ESC_ZA5095AA_AS	224
ESC_IA1487AA_AS	675
ESC_IB6392AA_AS	428
ESC_FA8376AA_AS	57
ESC_RA2016AA_AS	48
ESC_LB2991AA_AS	34
ESC_GB2961AA_AS	349
ESC_LB0837AA_AS	362
ESC_MA3910AA_AS	43
ESC_RA9790AA_AS	540
ESC_ZA2643AA_AS	405
ESC_BA6853AA_AS	300
ESC_FB2868AA_AS	69
ESC_BA4599AA_AS	69
ESC_CB7743AA_AS	718
ESC_CB2886AA_AS	73
ESC_IB9830AA_AS	73
ESC_BB2612AA_AS	744
ESC_OB7980AA_AS	746
ESC_LA0704AA_AS	746
ESC_IB9754AA_AS	90
ESC_LB7113AA_AS	90
ESC_IA3040AA_AS	906
ESC_QA1249AA_AS	93
ESC_SA8264AA_AS	362
ESC_NB1847AA_AS	29
ESC_FB4683AA_AS	602
ESC_VA5632AA_AS	1079
ESC_TA2587AA_AS	1079
ESC_HA3193AA_AS	34
ESC_QA9584AA_AS	21
ESC_PA9507AA_AS	583
ESC_GA6884AA_AS	20
ESC_KB1676AA_AS	155
ESC_ZA2815AA_AS	69
ESC_HA8474AA_AS	602
ESC_CB2700AA_AS	6
ESC_RA2425AA_AS	23
ESC_ZA1762AA_AS	3580
ESC_TA0035AA_AS	189
ESC_LA0933AA_AS	165
ESC_WA4115AA_AS	448
ESC_NB3476AA_AS	101
ESC_HA7749AA_AS	542
ESC_BA2265AA_AS	145
ESC_VA9373AA_AS	428
ESC_HA1954AA_AS	226
ESC_CB4044AA_AS	342
ESC_WA4427AA_AS	349
ESC_HA2274AA_AS	345
ESC_WA9778AA_AS	428
ESC_IA4224AA_AS	405
ESC_NA3036AA_AS	23
ESC_PA7779AA_AS	342
ESC_JB0419AA_AS	162
ESC_GB4222AA_AS	226
ESC_SA5044AA_AS	243
ESC_IA9287AA_AS	155
ESC_PA9097AA_AS	46
ESC_PA2398AA_AS	306
ESC_RA1813AA_AS	101
ESC_AA8359AA_AS	182
ESC_KB8556AA_AS	40
ESC_IA5765AA_AS	48
ESC_DB1984AA_AS	155
ESC_SA1658AA_AS	17
ESC_JB3634AA_AS	156
ESC_PA8315AA_AS	354
ESC_BA2668AA_AS	398
ESC_RA0537AA_AS	410
ESC_GB3693AA_AS	443
ESC_ZA1752AA_AS	641
ESC_LB4485AA_AS	442
ESC_RA9764AA_AS	57
ESC_WA6635AA_AS	100
ESC_SA2861AA_AS	34
ESC_AA9006AA_AS	57
ESC_MA4033AA_AS	167
ESC_WA8392AA_AS	131
ESC_IA0349AA_AS	1967
ESC_PB4167AA_AS	58
ESC_LB0429AA_AS	101
ESC_JB1763AA_AS	148
ESC_KB4043AA_AS	405
ESC_KB6270AA_AS	40
ESC_PA1680AA_AS	226
ESC_XA0598AA_AS	1060
ESC_TA2509AA_AS	12
ESC_PA9318AA_AS	69
ESC_CB7254AA_AS	718
ESC_RA2002AA_AS	744
ESC_NB6382AA_AS	88
ESC_KB4074AA_AS	90
ESC_NB3774AA_AS	155
ESC_GB7305AA_AS	11
ESC_HA5569AA_AS	73
ESC_WA2932AA_AS	372
ESC_AA9511AA_AS	224
ESC_HA4717AA_AS	448
ESC_HB7811AA_AS	182
ESC_SA5704AA_AS	11
ESC_LB0032AA_AS	155
ESC_NB1829AA_AS	300
ESC_BA6097AA_AS	345
ESC_PA0870AA_AS	641
ESC_PA7578AA_AS	25
ESC_MA2746AA_AS	394
ESC_KB0219AA_AS	345
ESC_GB0258AA_AS	655
ESC_TA7435AA_AS	675
ESC_LA6311AA_AS	243
ESC_HA3787AA_AS	448
ESC_CA5089AA_AS	40
ESC_IA9489AA_AS	156
ESC_GA0019AA_AS	542
ESC_HB7595AA_AS	34
ESC_FA9636AA_AS	443
ESC_NA9560AA_AS	16
ESC_GB3385AA_AS	206
ESC_CB3936AA_AS	167
ESC_GA9251AA_AS	34
ESC_LA6053AA_AS	428
ESC_RA1383AA_AS	297
ESC_KB8611AA_AS	34
ESC_YA3615AA_AS	362
ESC_CB6999AA_AS	141
ESC_CB4216AA_AS	342
ESC_KB9928AA_AS	62
ESC_FB2799AA_AS	394
ESC_SA9619AA_AS	306
ESC_UA5829AA_AS	73
ESC_NA9257AA_AS	295
ESC_ZA1764AA_AS	428
ESC_CA5471AA_AS	1196
ESC_SA9044AA_AS	48
ESC_GA3011AA_AS	21
ESC_SA1962AA_AS	11
ESC_UA2110AA_AS	162
ESC_TA2218AA_AS	1196
ESC_JA4772AA_AS	25
ESC_LB0381AA_AS	182
ESC_BA7665AA_AS	617
ESC_LA6084AA_AS	443
ESC_JB8845AA_AS	4
ESC_HA9355AA_AS	1967
ESC_NB8062AA_AS	40
ESC_FB2790AA_AS	362
ESC_MA3792AA_AS	648
ESC_KA3970AA_AS	1967
ESC_UA8008AA_AS	583
ESC_GA0009AA_AS	542
ESC_SA0183AA_AS	141
ESC_GB3373AA_AS	29
ESC_OA5109AA_AS	540
ESC_UA6097AA_AS	189
ESC_KB8606AA_AS	40
ESC_OA7499AA_AS	29
ESC_CB5507AA_AS	73
ESC_WA8935AA_AS	746
ESC_ZA5755AA_AS	746
ESC_VA9719AA_AS	752
ESC_RA3933AA_AS	752
ESC_CB8757AA_AS	90
ESC_LA4625AA_AS	906
ESC_QA6891AA_AS	906
ESC_QA0451AA_AS	93
ESC_GA3840AA_AS	40
ESC_MA3081AA_AS	206
ESC_OB1509AA_AS	349
ESC_LA1754AA_AS	6
ESC_IB0123AA_AS	43
ESC_CA6057AA_AS	243
ESC_GB4203AA_AS	167
ESC_HA1902AA_AS	48
ESC_IA4574AA_AS	394
ESC_KB8351AA_AS	602
ESC_KB3355AA_AS	57
ESC_ZA6061AA_AS	189
ESC_VA3252AA_AS	675
ESC_PA1754AA_AS	648
ESC_NB6502AA_AS	46
ESC_HA6605AA_AS	131
ESC_TA4164AA_AS	34
ESC_OB1656AA_AS	306
ESC_HA1894AA_AS	34
ESC_FA8432AA_AS	56
ESC_MA3610AA_AS	162
ESC_RA3929AA_AS	617
ESC_KB0869AA_AS	46
ESC_FB1551AA_AS	1025
ESC_GA1001AA_AS	146
ESC_VA4658AA_AS	38
ESC_UA7387AA_AS	583
ESC_ZA6160AA_AS	165
ESC_DB1907AA_AS	399
ESC_ZA6065AA_AS	48
ESC_BA4260AA_AS	297
ESC_HB8518AA_AS	602
ESC_NB6807AA_AS	182
ESC_HA4667AA_AS	602
ESC_PA0869AA_AS	641
ESC_SA3304AA_AS	25
ESC_HB5561AA_AS	3580
ESC_EB9143AA_AS	243
ESC_WA9207AA_AS	300
ESC_NB8261AA_AS	442
ESC_GB2041AA_AS	410
ESC_NA9001AA_AS	17
ESC_NB6558AA_AS	101
ESC_LB9556AA_AS	33
ESC_IA5919AA_AS	48
ESC_LB9632AA_AS	428
ESC_KA6865AA_AS	583
ESC_WA2079AA_AS	148
ESC_IA4198AA_AS	48
ESC_MA4024AA_AS	394
ESC_GA0977AA_AS	146
ESC_KB1719AA_AS	295
ESC_NB8663AA_AS	38
ESC_NB3671AA_AS	399
ESC_IA2795AA_AS	58
ESC_NB0443AA_AS	117
ESC_BA9382AA_AS	1079
ESC_UA5587AA_AS	300
ESC_EB6183AA_AS	1025
ESC_RB9809AA_AS	38
ESC_NB6535AA_AS	306
ESC_KB8941AA_AS	349
ESC_CB7834AA_AS	17
ESC_SA4343AA_AS	442
ESC_IA9444AA_AS	744
ESC_WA8900AA_AS	746
ESC_ZA5484AA_AS	746
ESC_BA1125AA_AS	906
ESC_KB4093AA_AS	906
ESC_HA8176AA_AS	349
ESC_WA6915AA_AS	635
ESC_ZA6729AA_AS	718
ESC_IA1329AA_AS	16
ESC_HA8601AA_AS	58
ESC_TA8744AA_AS	58
ESC_EA6189AA_AS	38
ESC_FB9740AA_AS	117
ESC_ZA5188AA_AS	48
ESC_PA0836AA_AS	443
ESC_HA4809AA_AS	29
ESC_HA9020AA_AS	1079
ESC_GA4994AA_AS	349
ESC_WA3970AA_AS	12
ESC_CB4030AA_AS	25
ESC_EB8280AA_AS	243
ESC_HA3213AA_AS	393
ESC_KB1025AA_AS	46
ESC_AB7732AA_AS	675
ESC_CB3893AA_AS	46
ESC_GA3671AA_AS	442
ESC_HA0730AA_AS	165
ESC_VA2769AA_AS	349
ESC_KB4104AA_AS	162
ESC_GA6773AA_AS	59
ESC_AA9127AA_AS	23
ESC_UA1669AA_AS	3580
ESC_QA6900AA_AS	295
ESC_GB2925AA_AS	165
ESC_BA4393AA_AS	349
ESC_WA7469AA_AS	410
ESC_VA9496AA_AS	399
ESC_OB1560AA_AS	155
ESC_JA3528AA_AS	243
ESC_WA8074AA_AS	20
ESC_PA8754AA_AS	59
ESC_IA1633AA_AS	25
ESC_NA7884AA_AS	12
ESC_HA6573AA_AS	393
