#FILE	NUM_FOUND	NlpI_gi_218560235	afaC/draC/daaC_VFG045796	ag43-MS7163	ag43a_CFT073	cirA_AE016763_105	cjrC_UTI89_RS25305	csgE_gi_15801156	ecpC_gi_15799996	eitB_APECO1_RS26190	entS_gi_26246570	fecA_b4291	fepA_gi_26246561	fhuA_b0150	fhuE_b1102	fimD_gi_15804892	fiu_c0890	fliC(H4)_AJ536600.1	fyuA_gi_26248288	hbp/tsh_gi_3288154	hlyA_gi_386641997	hlyF_APECO1_O1CoBM189	hra1_AAC13751	ibeB_gi_4835717	iha_gi_78057505	ireA_gi_26250982	iroN_gi_26247124	iss_SPG000143	iutA_gi_26249458	nhaA_GeneID:944758	ompA_gi_7188818	ompT_SPG000077	papC_gi_26249425	papGII_AAN82031	pixC_gi_30524679	sisA_AE016766_93	sitA_gi_386618823	traJ_gi_150860	traT_SPG000097	uclC_ABE10308	upaC/ehaB_VFG045825	upaG/ehaG_beta	upaI_ECP_2276	yadV_b0140	yehC_b2110	yfcV_b2339	yqiH_c3793	znuB_AAC74929
ESC_WA2531AA_AS_abricate.tsv	19	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_WA2563AA_AS_abricate.tsv	21	100.00	.	84.40	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WA2582AA_AS_abricate.tsv	22	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WA3366AA_AS_abricate.tsv	24	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	100.00;99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WA3725AA_AS_abricate.tsv	29	100.00	.	100.00	.	99.30	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	.	100.00	99.62	99.93	.	.	100.00	99.68;100.00	99.96	100.00	100.00	.	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WA5570AA_AS_abricate.tsv	27	100.00	100.00	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	99.83	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WA5573AA_AS_abricate.tsv	22	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	100.00	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WA5581AA_AS_abricate.tsv	23	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	100.00	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WA5588AA_AS_abricate.tsv	26	100.00	.	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	100.00	.	.	99.68	99.96	100.00	100.00	.	.	.	.	.	100.00	.	84.70;84.70	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WA5790AA_AS_abricate.tsv	25	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WA8399AA_AS_abricate.tsv	24	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	.	100.00	100.00	.	100.00
ESC_WA8458AA_AS_abricate.tsv	23	100.00	.	.	.	100.00	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	100.00;99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WA8504AA_AS_abricate.tsv	20	100.00	.	100.00	.	100.00	.	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_WA8506AA_AS_abricate.tsv	20	100.00	.	100.00	.	100.00	.	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_WB0134AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0135AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0203AA_AS_abricate.tsv	25	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	.	.	.	.	99.76	100.00	92.78	100.00	.	100.00
ESC_WB0205AA_AS_abricate.tsv	27	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	99.83	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0207AA_AS_abricate.tsv	26	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	99.96	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0215AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0216AA_AS_abricate.tsv	22	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0217AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0218AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0219AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0227AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0231AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0232AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0234AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0235AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0236AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB0237AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB2146AA_AS_abricate.tsv	25	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB2157AA_AS_abricate.tsv	23	100.00	.	100.00	.	100.00	.	100.00	100.00	.	.	100.00	.	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB2365AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB2440AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB3891AA_AS_abricate.tsv	20	100.00	.	.	.	99.30	.	100.00	100.00	.	.	100.00	.	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	86.34	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB4906AA_AS_abricate.tsv	24	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB4964AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB5911AA_AS_abricate.tsv	22	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6440AA_AS_abricate.tsv	24	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6446AA_AS_abricate.tsv	20	100.00	.	83.04	.	99.30	.	.	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6448AA_AS_abricate.tsv	23	100.00	.	.	98.89	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6450AA_AS_abricate.tsv	22	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6457AA_AS_abricate.tsv	22	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6518AA_AS_abricate.tsv	22	100.00	.	83.04	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6529AA_AS_abricate.tsv	22	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_WB6530AA_AS_abricate.tsv	23	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6671AA_AS_abricate.tsv	21	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6672AA_AS_abricate.tsv	22	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6811AA_AS_abricate.tsv	26	100.00	100.00	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	.	99.93	.	100.00	.	99.68	99.96	100.00	100.00	.	.	.	.	.	100.00	92.08	81.42	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB6812AA_AS_abricate.tsv	22	100.00	.	100.00	100.00	100.00	.	100.00	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7277AA_AS_abricate.tsv	28	100.00	.	.	98.58	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	94.84;98.49	99.93	.	100.00	.	99.68	99.96	100.00	100.00	.	100.00	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7279AA_AS_abricate.tsv	25	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	100.00	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7479AA_AS_abricate.tsv	19	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	.	100.00	.	100.00
ESC_WB7491AA_AS_abricate.tsv	25	100.00	.	100.00;100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	100.00	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7492AA_AS_abricate.tsv	29	100.00	.	100.00	.	99.30	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	100.00	99.62	99.93	.	.	100.00	99.68;100.00	99.96	100.00	100.00	.	.	.	.	.	100.00	99.83	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7496AA_AS_abricate.tsv	24	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	100.00	.	.	100.00	.	96.62	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7498AA_AS_abricate.tsv	29	100.00	.	100.00	.	99.30	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	100.00	99.62	99.93	.	.	100.00	99.68;100.00	99.96	100.00	100.00	.	.	.	.	.	100.00	99.83	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7529AA_AS_abricate.tsv	26	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	100.00	99.62	99.93	.	.	100.00	99.68;100.00	99.96	100.00	100.00	.	.	.	.	.	100.00	99.83	93.17	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7541AA_AS_abricate.tsv	26	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	100.00	99.62	99.93	.	.	100.00	99.68;100.00	99.96	100.00	100.00	.	.	.	.	.	100.00	99.83	93.17	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7544AA_AS_abricate.tsv	26	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7547AA_AS_abricate.tsv	26	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7549AA_AS_abricate.tsv	26	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7553AA_AS_abricate.tsv	26	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	.	.	.	.	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7566AA_AS_abricate.tsv	26	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	100.00	99.62	99.93	.	.	.	99.68;100.00	99.96	100.00	100.00	.	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7577AA_AS_abricate.tsv	25	100.00	.	100.00;100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	100.00	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB7581AA_AS_abricate.tsv	25	100.00	.	100.00;100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	100.00	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8052AA_AS_abricate.tsv	24	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	99.96	100.00	100.00	.	.	.	.	.	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8059AA_AS_abricate.tsv	23	100.00	.	88.64;88.64	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	100.00	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8064AA_AS_abricate.tsv	20	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	.	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8091AA_AS_abricate.tsv	22	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	99.83	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8100AA_AS_abricate.tsv	22	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8113AA_AS_abricate.tsv	23	100.00	.	100.00	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	99.93	.	.	.	.	.	100.00	100.00	.	.	.	.	.	.	.	86.34	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8119AA_AS_abricate.tsv	22	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8160AA_AS_abricate.tsv	19	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8162AA_AS_abricate.tsv	19	100.00	.	.	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	.	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8190AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8195AA_AS_abricate.tsv	22	100.00	.	.	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8208AA_AS_abricate.tsv	21	100.00	.	.	100.00	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	.	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8212AA_AS_abricate.tsv	23	100.00	.	100.00	.	99.30	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	.	.	.	99.62	99.93	.	.	.	99.68	.	100.00	100.00	.	.	.	.	.	.	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
ESC_WB8909AA_AS_abricate.tsv	26	100.00	.	100.00	.	100.00	.	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	.	100.00	.	.	.	.	.	94.84	99.93	.	100.00	.	99.68	99.96	100.00	100.00	.	.	.	.	100.00;100.00	100.00	.	100.00	.	.	.	99.76	100.00	100.00	100.00	.	100.00
